"filename", "language", "JSON", "Markdown", "Properties", "Python", "JavaScript", "HTML", "Vue", "Batch", "PowerShell", "XML", "C", "C++", "Objective-C", "Makefile", "CSS", "Ini", "XSL", "comment", "blank", "total"
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\_build_utils\__init__.py", "Python", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 25
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\_build_utils\_fortran.py", "Python", 0, 0, 0, 257, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 81, 443
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\_build_utils\compiler_helper.py", "Python", 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 24, 106
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\_build_utils\setup.py", "Python", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\_build_utils\system_info.py", "Python", 0, 0, 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 35, 206
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\_build_utils\tests\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\_build_utils\tests\test_circular_imports.py", "Python", 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 46
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\_build_utils\tests\test_scipy_version.py", "Python", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 19
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\_distributor_init.py", "Python", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 8, 64
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\_lib\__init__.py", "Python", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 1, 15
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\_lib\_ccallback.py", "Python", 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 43, 228
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\_lib\_gcutils.py", "Python", 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 14, 106
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\_lib\_pep440.py", "Python", 0, 0, 0, 250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 119, 488
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\_lib\_testutils.py", "Python", 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 36, 144
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\_lib\_threadsafety.py", "Python", 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 14, 59
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\_lib\_tmpdirs.py", "Python", 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 8, 87
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\_lib\_uarray\__init__.py", "Python", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 3, 118
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\_lib\_uarray\_backend.py", "Python", 0, 0, 0, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 216, 57, 427
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\_lib\_uarray\setup.py", "Python", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 31
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\_lib\_util.py", "Python", 0, 0, 0, 220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 218, 45, 483
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\_lib\decorator.py", "Python", 0, 0, 0, 285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 55, 423
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\_lib\deprecation.py", "Python", 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 18, 108
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\_lib\doccer.py", "Python", 0, 0, 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 33, 273
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\_lib\setup.py", "Python", 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 61
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\_lib\tests\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\_lib\tests\test__gcutils.py", "Python", 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 16, 102
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\_lib\tests\test__pep440.py", "Python", 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 23, 68
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\_lib\tests\test__testutils.py", "Python", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 33
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\_lib\tests\test__threadsafety.py", "Python", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14, 52
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\_lib\tests\test__util.py", "Python", 0, 0, 0, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 45, 250
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\_lib\tests\test_ccallback.py", "Python", 0, 0, 0, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 47, 198
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\_lib\tests\test_deprecation.py", "Python", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\_lib\tests\test_import_cycles.py", "Python", 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 51
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\_lib\tests\test_tmpdirs.py", "Python", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 43
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\_lib\tests\test_warnings.py", "Python", 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 30, 122
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\_lib\uarray.py", "Python", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 7, 32
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\cluster\__init__.py", "Python", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 3, 30
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\cluster\hierarchy.py", "Python", 0, 0, 0, 979, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2931, 231, 4141
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\cluster\setup.py", "Python", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 28
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\cluster\tests\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\cluster\tests\hierarchy_test_data.py", "Python", 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 18, 146
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\cluster\tests\test_hierarchy.py", "Python", 0, 0, 0, 770, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 172, 1086
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\cluster\tests\test_vq.py", "Python", 0, 0, 0, 247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 52, 312
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\cluster\vq.py", "Python", 0, 0, 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 535, 58, 757
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\conftest.py", "Python", 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 56
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\constants\__init__.py", "Python", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 317, 5, 339
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\constants\codata.py", "Python", 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1589, 43, 1755
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\constants\constants.py", "Python", 0, 0, 0, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 31, 306
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\constants\setup.py", "Python", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\constants\tests\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\constants\tests\test_codata.py", "Python", 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18, 58
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\constants\tests\test_constants.py", "Python", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 36
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\fft\__init__.py", "Python", 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 9, 116
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\fft\_backend.py", "Python", 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 22, 181
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\fft\_basic.py", "Python", 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1490, 41, 1613
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\fft\_debug_backends.py", "Python", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 23
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\fft\_helper.py", "Python", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 8, 100
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\fft\_pocketfft\LICENSE.md", "Markdown", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\fft\_pocketfft\__init__.py", "Python", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 10
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\fft\_pocketfft\basic.py", "Python", 0, 0, 0, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 69, 298
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\fft\_pocketfft\helper.py", "Python", 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 44, 214
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\fft\_pocketfft\realtransforms.py", "Python", 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 23, 111
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\fft\_pocketfft\setup.py", "Python", 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 50
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\fft\_pocketfft\tests\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\fft\_pocketfft\tests\test_basic.py", "Python", 0, 0, 0, 818, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 182, 1022
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\fft\_pocketfft\tests\test_real_transforms.py", "Python", 0, 0, 0, 376, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 89, 488
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\fft\_realtransforms.py", "Python", 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 565, 18, 619
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\fft\setup.py", "Python", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\fft\tests\mock_backend.py", "Python", 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 57
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\fft\tests\test_backend.py", "Python", 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 88
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\fft\tests\test_fft_function.py", "Python", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 37
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\fft\tests\test_helper.py", "Python", 0, 0, 0, 223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 71, 298
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\fft\tests\test_multithreading.py", "Python", 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28, 84
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\fft\tests\test_numpy.py", "Python", 0, 0, 0, 259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 54, 326
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\fft\tests\test_real_transforms.py", "Python", 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 28, 145
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\fftpack\__init__.py", "Python", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 5, 102
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\fftpack\basic.py", "Python", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 385, 18, 425
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\fftpack\helper.py", "Python", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 8, 110
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\fftpack\pseudo_diffs.py", "Python", 0, 0, 0, 227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 250, 75, 552
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\fftpack\realtransforms.py", "Python", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 539, 20, 589
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\fftpack\setup.py", "Python", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 17
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\fftpack\tests\Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 4, 14
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\fftpack\tests\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\fftpack\tests\fftw_dct.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 0, 0, 0, 0, 0, 0, 1, 16, 151
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\fftpack\tests\gen_fftw_ref.py", "Python", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 15, 75
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\fftpack\tests\gendata.m", "Objective-C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 4, 22
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\fftpack\tests\gendata.py", "Python", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\fftpack\tests\test_basic.py", "Python", 0, 0, 0, 687, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 154, 859
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\fftpack\tests\test_helper.py", "Python", 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 13, 55
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\fftpack\tests\test_import.py", "Python", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 4, 32
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\fftpack\tests\test_pseudo_diffs.py", "Python", 0, 0, 0, 307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 62, 381
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\fftpack\tests\test_real_transforms.py", "Python", 0, 0, 0, 611, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 170, 818
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\integrate\__init__.py", "Python", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 3, 104
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\integrate\_bvp.py", "Python", 0, 0, 0, 448, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 581, 131, 1160
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\integrate\_ivp\__init__.py", "Python", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\integrate\_ivp\base.py", "Python", 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 31, 275
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\integrate\_ivp\bdf.py", "Python", 0, 0, 0, 276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 71, 467
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\integrate\_ivp\common.py", "Python", 0, 0, 0, 228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 63, 432
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\integrate\_ivp\dop853_coefficients.py", "Python", 0, 0, 0, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26, 194
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\integrate\_ivp\ivp.py", "Python", 0, 0, 0, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 421, 53, 664
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\integrate\_ivp\lsoda.py", "Python", 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 21, 189
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\integrate\_ivp\radau.py", "Python", 0, 0, 0, 302, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 176, 84, 562
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\integrate\_ivp\rk.py", "Python", 0, 0, 0, 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 279, 58, 576
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\integrate\_ode.py", "Python", 0, 0, 0, 625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 625, 125, 1375
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\integrate\_quad_vec.py", "Python", 0, 0, 0, 384, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 156, 99, 639
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\integrate\_quadrature.py", "Python", 0, 0, 0, 374, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 538, 60, 972
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\integrate\odepack.py", "Python", 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 196, 14, 260
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\integrate\quadpack.py", "Python", 0, 0, 0, 254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 589, 57, 900
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\integrate\setup.py", "Python", 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 19, 114
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\integrate\tests\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\integrate\tests\_test_multivariate.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 25, 126
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\integrate\tests\test__quad_vec.py", "Python", 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 54, 177
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\integrate\tests\test_banded_ode_solvers.py", "Python", 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 37, 219
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\scipy\integrate\tests\test_bvp.py", "Python", 0, 0, 0, 437, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 160, 603
